time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.44999804618,0.552373248037,21.6521442314,6.10347246245,6.19847542028,0.0,-0.312932243953,-0.704698685019,5.93973962168,-0.223803947405,-0.113811271014,0.0,459.9610677465093,458.69500826080855,460.8110626032162,459.84579294850994
3.1800000000000024,-1.46734000841,0.507013425269,22.0075543948,6.09036358002,6.1921324502,0.0,-0.264584214544,-0.808374030941,5.90711601764,-0.231311524819,-0.107283704292,0.0,430.29079161097894,430.83166960657036,432.1973746151387,431.5114893757471
3.2400000000000024,-1.48167276242,0.455193667387,22.3610743327,6.0771128848,6.18961201472,0.0,-0.212928620729,-0.920039374774,5.87669234712,-0.241276865157,-0.0867718670965,0.0,430.5796820339762,432.30279464156644,433.617314731694,432.72267835134096
3.3000000000000025,-1.49323566897,0.397233742788,22.7090197524,6.06289141992,6.19365825707,0.0,-0.172707055732,-1.01301295868,5.72195732081,-0.236816217422,-0.121315377608,0.0,390.5165056883636,387.2701682760749,389.30555104916135,389.65652574051967
3.3600000000000025,-1.50156752416,0.331298137196,23.0574073512,6.04867225889,6.20430676969,0.0,-0.106258908472,-1.18621118333,5.889649756,-0.237547393585,-0.0761185019157,0.0,491.7978811673589,495.1259776049511,493.954785365522,493.8509623995541
3.4200000000000026,-1.50666855551,0.256269796541,23.4090742424,6.03444536035,6.20776400712,0.0,-0.064008442442,-1.31587904183,5.83244050025,-0.240883806121,-0.0462647138543,0.0,423.99478161439464,426.548940471259,426.221938194332,425.87706333327515
3.4800000000000026,-1.5089939071,0.172337039411,23.7608055861,6.0234775304,6.20543715786,0.0,-0.0133006561052,-1.48277098202,5.89115129211,-0.262571262716,-0.0400269004811,0.0,464.6582495139385,465.14608243149166,463.65526683732645,461.8887842053656
3.5400000000000027,-1.50846251995,0.0789320657824,24.1131297785,6.00804324682,6.20325099892,0.0,0.0311972133722,-1.63198014663,5.85261515124,-0.257460898341,-0.0464516032258,0.0,433.68955849720015,433.1484604776857,434.58014585343585,434.93825722544534
3.6000000000000028,-1.50501637646,-0.0243992925814,24.4656000945,5.99291753347,6.20242231326,0.0,0.0837052137422,-1.81366492617,5.89549834476,-0.264993313089,-0.0630288253544,0.0,462.59162055529123,461.28248735204136,461.53609156585486,460.87573307115525
3.660000000000003,-1.49838029958,-0.138966298694,24.8207080426,5.97702986538,6.19925868631,0.0,0.137756521387,-2.00655598137,5.94042199238,-0.267891020351,-0.0729248080104,0.0,465.0122207985264,464.2331454062454,463.9391325481568,463.6434126877247
3.720000000000003,-1.48847777576,-0.265379325158,25.1783265718,5.96124943893,6.20463815222,0.0,0.191730384981,-2.20850898877,5.97920541858,-0.275143363173,-0.108360337677,0.0,466.16436683387485,463.3808754296864,464.38687869470635,463.7470984997531
3.780000000000003,-1.47552129821,-0.403983699067,25.5375061564,5.94534091044,6.21837659304,0.0,0.238878906958,-2.41293923727,5.99257703959,-0.267774755332,-0.0602633747217,0.0,456.08101911456583,459.900214012564,458.5602296512602,459.0727904773179
